time,animal_id,x,y,distance,average_speed,average_acceleration,direction
1,312,405.29,417.76,0,0,0,0
2,312,405.31,417.37,0,0,0,0
3,312,405.31,417.07,0,0,0,0
4,312,405.3,416.86,0,0,0,0
5,312,405.29,416.71,0,0,0,0
6,312,405.27,416.61,0,0,0,0
7,312,405.27,416.54,0,0,0,0
8,312,405.27,416.49,0,0,0,0
9,312,405.31,416.37,0,0,0,0
10,312,405.38,416.27,0,0,0,0
11,312,405.46,416.13,0,0,0,0
12,312,405.54,415.93,0,0,0,0
13,312,405.63,415.84,0,0,0,0
14,312,405.68,415.72,0,0,0,0
15,312,405.75,415.51,0,0,0,0
16,312,405.84,415.35,0,0,0,0
17,312,405.93,415.18,0,0,0,0
18,312,406.02,415.02,0,0,0,0
19,312,406.09,414.9,0,0,0,0
20,312,406.09,414.74,0,0,0,0
21,312,406.17,414.62,0,0,0,0
22,312,406.28,414.5,0,0,0,0
23,312,406.45,414.36,0,0,0,0
24,312,406.58,414.26,0,0,0,0
25,312,406.69,414.14,0,0,0,0
26,312,406.75,414.01,0,0,0,0
27,312,406.77,413.91,0,0,0,0
28,312,406.69,413.78,0,0,0,0
29,312,406.68,413.62,0,0,0,0
30,312,406.72,413.45,0,0,0,0
31,312,406.73,413.3,0,0,0,0
32,312,406.72,413.13,0,0,0,0
33,312,406.63,412.96,0,0,0,0
34,312,406.56,412.77,0,0,0,0
35,312,406.61,412.65,0,0,0,0
36,312,406.63,412.61,0,0,0,0
37,312,406.7,412.63,0,0,0,0
38,312,406.73,412.66,0,0,0,0
39,312,406.77,412.64,0,0,0,0
40,312,406.8,412.62,0,0,0,0
41,312,406.87,412.6,0,0,0,0
42,312,406.84,412.64,0,0,0,0
43,312,406.89,412.65,0,0,0,0
44,312,406.96,412.61,0,0,0,0
45,312,406.98,412.57,0,0,0,0
46,312,406.98,412.43,0,0,0,0
47,312,406.95,412.23,0,0,0,0
48,312,406.98,411.99,0,0,0,0
49,312,406.97,411.8,0,0,0,0
50,312,406.93,411.64,0,0,0,0
51,312,406.97,411.51,0,0,0,0
52,312,407.03,411.36,0,0,0,0
53,312,407.12,411.24,0,0,0,0
