time,animal_id,x,y,distance,average_speed,average_acceleration,direction
334,607,123.11,411.65,0,0,0,0
335,607,122.89,411.72,0,0,0,0
336,607,122.58,411.79,0,0,0,0
337,607,122.17,411.84,0,0,0,0
338,607,121.66,411.88,0,0,0,0
339,607,121.05,411.83,0,0,0,0
340,607,120.28,411.75,0,0,0,0
341,607,119.4,411.63,0,0,0,0
342,607,118.34,411.46,0,0,0,0
343,607,117.28,411.24,0,0,0,0
344,607,116.07,411.01,0,0,0,0
345,607,114.87,410.76,0,0,0,0
346,607,113.67,410.52,0,0,0,0
347,607,112.46,410.31,0,0,0,0
348,607,111.36,410.18,0,0,0,0
349,607,110.27,410.07,0,0,0,0
350,607,109.21,410.0,0,0,0,0
351,607,108.18,409.95,0,0,0,0
352,607,107.11,409.91,0,0,0,0
353,607,106.0,409.86,0,0,0,0
354,607,104.83,409.82,0,0,0,0
355,607,103.61,409.69,0,0,0,0
356,607,102.25,409.51,0,0,0,0
357,607,100.86,409.26,0,0,0,0
358,607,99.29,408.98,0,0,0,0
359,607,97.63,408.65,0,0,0,0
360,607,95.8,408.24,0,0,0,0
361,607,93.82,407.69,0,0,0,0
362,607,91.81,407.05,0,0,0,0
363,607,89.67,406.23,0,0,0,0
364,607,87.48,405.38,0,0,0,0
365,607,85.19,404.47,0,0,0,0
366,607,83.06,403.57,0,0,0,0
367,607,81.19,402.79,0,0,0,0
368,607,79.56,402.12,0,0,0,0
369,607,78.25,401.58,0,0,0,0
370,607,77.21,401.15,0,0,0,0
371,607,76.54,400.91,0,0,0,0
372,607,76.11,400.88,0,0,0,0
373,607,75.86,400.96,0,0,0,0
374,607,75.72,401.11,0,0,0,0
375,607,75.69,401.25,0,0,0,0
376,607,75.66,401.4,0,0,0,0
377,607,75.57,401.52,0,0,0,0
378,607,75.48,401.64,0,0,0,0
379,607,75.44,401.68,0,0,0,0
380,607,75.49,401.74,0,0,0,0
381,607,75.67,401.75,0,0,0,0
382,607,75.8,401.72,0,0,0,0
383,607,75.89,401.69,0,0,0,0
384,607,75.93,401.71,0,0,0,0
385,607,75.9,401.8,0,0,0,0
386,607,75.71,401.94,0,0,0,0
387,607,75.32,402.15,0,0,0,0
388,607,74.87,402.42,0,0,0,0
389,607,74.31,402.77,0,0,0,0
390,607,73.72,403.23,0,0,0,0
391,607,73.13,403.71,0,0,0,0
392,607,72.67,404.22,0,0,0,0
393,607,72.23,404.73,0,0,0,0
394,607,71.86,405.27,0,0,0,0
395,607,71.63,405.74,0,0,0,0
396,607,71.43,406.2,0,0,0,0
397,607,71.3,406.7,0,0,0,0
398,607,71.21,407.19,0,0,0,0
399,607,71.15,407.64,0,0,0,0
400,607,71.1,408.03,0,0,0,0
401,607,71.03,408.44,0,0,0,0
402,607,71.06,408.84,0,0,0,0
403,607,71.13,409.2,0,0,0,0
404,607,71.24,409.57,0,0,0,0
405,607,71.3,409.83,0,0,0,0
406,607,71.31,410.02,0,0,0,0
407,607,71.19,410.25,0,0,0,0
408,607,70.98,410.54,0,0,0,0
409,607,70.73,410.79,0,0,0,0
410,607,70.41,411.14,0,0,0,0
411,607,69.99,411.62,0,0,0,0
412,607,69.54,412.15,0,0,0,0
413,607,69.04,412.79,0,0,0,0
414,607,68.51,413.46,0,0,0,0
415,607,68.0,414.21,0,0,0,0
416,607,67.55,414.98,0,0,0,0
417,607,67.21,415.7,0,0,0,0
418,607,66.94,416.48,0,0,0,0
419,607,66.69,417.13,0,0,0,0
420,607,66.54,417.74,0,0,0,0
421,607,66.46,418.31,0,0,0,0
422,607,66.38,418.81,0,0,0,0
423,607,66.48,419.27,0,0,0,0
424,607,66.61,419.71,0,0,0,0
425,607,66.73,420.15,0,0,0,0
426,607,66.87,420.53,0,0,0,0
427,607,66.97,420.91,0,0,0,0
428,607,67.06,421.27,0,0,0,0
429,607,67.09,421.56,0,0,0,0
430,607,67.12,421.87,0,0,0,0
431,607,67.16,422.18,0,0,0,0
432,607,67.19,422.51,0,0,0,0
433,607,67.19,422.72,0,0,0,0
434,607,67.24,422.96,0,0,0,0
435,607,67.3,423.15,0,0,0,0
436,607,67.31,423.37,0,0,0,0
437,607,67.39,423.57,0,0,0,0
438,607,67.49,423.68,0,0,0,0
439,607,67.58,423.78,0,0,0,0
440,607,67.65,423.77,0,0,0,0
441,607,67.78,423.79,0,0,0,0
442,607,68.02,423.76,0,0,0,0
443,607,68.33,423.69,0,0,0,0
444,607,68.76,423.73,0,0,0,0
445,607,69.28,423.78,0,0,0,0
446,607,69.73,423.9,0,0,0,0
447,607,70.12,424.06,0,0,0,0
448,607,70.49,424.34,0,0,0,0
449,607,70.82,424.62,0,0,0,0
450,607,71.06,424.98,0,0,0,0
451,607,71.3,425.25,0,0,0,0
452,607,71.46,425.55,0,0,0,0
453,607,71.46,425.83,0,0,0,0
454,607,71.41,425.97,0,0,0,0
455,607,71.47,426.11,0,0,0,0
456,607,71.58,426.26,0,0,0,0
457,607,71.67,426.59,0,0,0,0
458,607,71.76,427.04,0,0,0,0
459,607,71.7,427.55,0,0,0,0
460,607,71.47,428.06,0,0,0,0
461,607,71.17,428.51,0,0,0,0
462,607,70.85,428.82,0,0,0,0
463,607,70.45,428.93,0,0,0,0
464,607,70.04,428.86,0,0,0,0
465,607,69.54,428.56,0,0,0,0
466,607,68.89,428.1,0,0,0,0
467,607,68.18,427.39,0,0,0,0
468,607,67.5,426.3,0,0,0,0
469,607,66.85,424.95,0,0,0,0
470,607,66.2,423.4,0,0,0,0
471,607,65.51,421.69,0,0,0,0
472,607,64.86,419.84,0,0,0,0
473,607,64.18,418.0,0,0,0,0
474,607,63.57,415.9,0,0,0,0
475,607,62.96,413.68,0,0,0,0
476,607,62.38,411.24,0,0,0,0
477,607,61.82,408.66,0,0,0,0
478,607,61.37,406.08,0,0,0,0
479,607,60.93,403.57,0,0,0,0
480,607,60.63,401.17,0,0,0,0
481,607,60.44,398.74,0,0,0,0
482,607,60.32,396.22,0,0,0,0
483,607,60.32,393.71,0,0,0,0
484,607,60.42,391.18,0,0,0,0
485,607,60.58,388.77,0,0,0,0
486,607,60.84,386.63,0,0,0,0
487,607,61.11,384.72,0,0,0,0
488,607,61.37,382.81,0,0,0,0
489,607,61.54,380.92,0,0,0,0
490,607,61.67,379.11,0,0,0,0
491,607,61.73,377.37,0,0,0,0
492,607,61.83,375.78,0,0,0,0
493,607,61.84,374.35,0,0,0,0
494,607,61.84,373.02,0,0,0,0
495,607,61.79,371.69,0,0,0,0
496,607,61.68,370.49,0,0,0,0
497,607,61.6,369.31,0,0,0,0
498,607,61.52,368.23,0,0,0,0
499,607,61.43,367.29,0,0,0,0
500,607,61.34,366.56,0,0,0,0
501,607,61.26,365.88,0,0,0,0
502,607,61.2,365.26,0,0,0,0
503,607,61.11,364.62,0,0,0,0
504,607,61.08,364.04,0,0,0,0
505,607,61.07,363.38,0,0,0,0
506,607,61.11,362.64,0,0,0,0
507,607,61.19,361.88,0,0,0,0
508,607,61.33,360.94,0,0,0,0
509,607,61.49,359.92,0,0,0,0
510,607,61.76,358.76,0,0,0,0
511,607,61.95,357.5,0,0,0,0
512,607,62.13,356.22,0,0,0,0
513,607,62.34,354.85,0,0,0,0
514,607,62.61,353.37,0,0,0,0
515,607,63.07,351.59,0,0,0,0
516,607,63.56,349.75,0,0,0,0
517,607,64.06,347.84,0,0,0,0
518,607,64.62,345.9,0,0,0,0
519,607,65.2,343.96,0,0,0,0
520,607,65.84,341.99,0,0,0,0
521,607,66.57,340.07,0,0,0,0
522,607,67.3,338.17,0,0,0,0
523,607,68.01,336.37,0,0,0,0
524,607,68.73,334.65,0,0,0,0
525,607,69.31,333.09,0,0,0,0
526,607,69.95,331.45,0,0,0,0
527,607,70.66,329.82,0,0,0,0
528,607,71.39,328.19,0,0,0,0
529,607,72.14,326.6,0,0,0,0
530,607,72.66,325.17,0,0,0,0
531,607,73.09,323.88,0,0,0,0
532,607,73.4,322.76,0,0,0,0
533,607,73.66,321.75,0,0,0,0
534,607,73.85,320.86,0,0,0,0
535,607,73.95,320.06,0,0,0,0
536,607,74.04,319.39,0,0,0,0
537,607,74.13,318.74,0,0,0,0
538,607,74.25,318.11,0,0,0,0
539,607,74.41,317.36,0,0,0,0
540,607,74.64,316.54,0,0,0,0
541,607,74.9,315.76,0,0,0,0
542,607,75.07,314.98,0,0,0,0
543,607,75.2,314.28,0,0,0,0
544,607,75.26,313.52,0,0,0,0
545,607,75.27,312.72,0,0,0,0
546,607,75.27,311.97,0,0,0,0
547,607,75.32,311.25,0,0,0,0
548,607,75.36,310.54,0,0,0,0
549,607,75.42,309.86,0,0,0,0
550,607,75.51,309.21,0,0,0,0
551,607,75.57,308.54,0,0,0,0
552,607,75.61,307.9,0,0,0,0
553,607,75.63,307.13,0,0,0,0
554,607,75.63,306.51,0,0,0,0
555,607,75.61,305.84,0,0,0,0
556,607,75.57,305.27,0,0,0,0
557,607,75.51,304.8,0,0,0,0
558,607,75.42,304.34,0,0,0,0
559,607,75.31,304.01,0,0,0,0
560,607,75.27,303.91,0,0,0,0
561,607,75.25,303.92,0,0,0,0
562,607,75.25,303.92,0,0,0,0
563,607,75.29,304.0,0,0,0,0
564,607,75.29,304.13,0,0,0,0
565,607,75.29,304.27,0,0,0,0
566,607,75.29,304.4,0,0,0,0
567,607,75.29,304.49,0,0,0,0
568,607,75.29,304.56,0,0,0,0
569,607,75.29,304.59,0,0,0,0
570,607,75.29,304.57,0,0,0,0
571,607,75.34,304.51,0,0,0,0
572,607,75.34,304.46,0,0,0,0
573,607,75.32,304.51,0,0,0,0
574,607,75.27,304.61,0,0,0,0
575,607,75.21,304.66,0,0,0,0
576,607,75.17,304.7,0,0,0,0
577,607,75.09,304.8,0,0,0,0
578,607,74.98,304.92,0,0,0,0
579,607,74.85,304.96,0,0,0,0
580,607,74.66,305.07,0,0,0,0
581,607,74.51,305.24,0,0,0,0
582,607,74.4,305.33,0,0,0,0
583,607,74.34,305.51,0,0,0,0
584,607,74.32,305.64,0,0,0,0
585,607,74.32,305.77,0,0,0,0
586,607,74.34,306.01,0,0,0,0
587,607,74.4,306.28,0,0,0,0
588,607,74.51,306.57,0,0,0,0
589,607,74.66,306.85,0,0,0,0
590,607,74.89,307.11,0,0,0,0
591,607,75.03,307.32,0,0,0,0
592,607,75.12,307.46,0,0,0,0
593,607,75.15,307.51,0,0,0,0
594,607,75.12,307.61,0,0,0,0
595,607,75.11,307.67,0,0,0,0
596,607,75.03,307.63,0,0,0,0
597,607,74.96,307.65,0,0,0,0
598,607,74.88,307.66,0,0,0,0
599,607,74.81,307.67,0,0,0,0
600,607,74.85,307.73,0,0,0,0
601,607,74.89,307.85,0,0,0,0
602,607,74.97,307.95,0,0,0,0
603,607,75.03,308.01,0,0,0,0
604,607,75.03,308.05,0,0,0,0
605,607,74.98,308.06,0,0,0,0
606,607,74.91,308.05,0,0,0,0
607,607,74.8,308.01,0,0,0,0
608,607,74.7,307.95,0,0,0,0
609,607,74.63,307.94,0,0,0,0
610,607,74.57,307.83,0,0,0,0
611,607,74.64,307.76,0,0,0,0
612,607,74.68,307.67,0,0,0,0
613,607,74.78,307.59,0,0,0,0
614,607,74.93,307.46,0,0,0,0
615,607,75.01,307.32,0,0,0,0
616,607,75.09,306.92,0,0,0,0
617,607,75.07,306.38,0,0,0,0
618,607,75.05,305.7,0,0,0,0
619,607,75.13,304.92,0,0,0,0
620,607,75.31,303.98,0,0,0,0
621,607,75.62,302.87,0,0,0,0
622,607,76.1,301.71,0,0,0,0
623,607,76.79,300.55,0,0,0,0
624,607,77.68,299.28,0,0,0,0
625,607,78.76,298.05,0,0,0,0
626,607,79.9,296.8,0,0,0,0
627,607,81.18,295.64,0,0,0,0
628,607,82.55,294.48,0,0,0,0
629,607,83.87,293.36,0,0,0,0
630,607,85.2,292.21,0,0,0,0
631,607,86.46,291.18,0,0,0,0
632,607,87.62,290.22,0,0,0,0
633,607,88.73,289.36,0,0,0,0
634,607,89.78,288.56,0,0,0,0
635,607,90.75,287.72,0,0,0,0
636,607,91.61,287.01,0,0,0,0
637,607,92.45,286.35,0,0,0,0
638,607,93.22,285.75,0,0,0,0
639,607,93.98,285.13,0,0,0,0
640,607,94.66,284.53,0,0,0,0
641,607,95.28,284.0,0,0,0,0
642,607,95.92,283.46,0,0,0,0
643,607,96.46,282.91,0,0,0,0
644,607,96.97,282.4,0,0,0,0
645,607,97.38,281.94,0,0,0,0
646,607,97.72,281.55,0,0,0,0
647,607,98.16,281.2,0,0,0,0
648,607,98.61,280.87,0,0,0,0
649,607,99.15,280.37,0,0,0,0
650,607,99.77,279.81,0,0,0,0
651,607,100.43,279.17,0,0,0,0
652,607,101.19,278.38,0,0,0,0
653,607,102.05,277.34,0,0,0,0
654,607,102.87,276.22,0,0,0,0
655,607,103.76,274.97,0,0,0,0
656,607,104.64,273.66,0,0,0,0
657,607,105.46,272.29,0,0,0,0
658,607,106.26,270.93,0,0,0,0
659,607,106.99,269.68,0,0,0,0
660,607,107.76,268.42,0,0,0,0
661,607,108.63,267.11,0,0,0,0
662,607,109.62,265.57,0,0,0,0
663,607,110.78,263.74,0,0,0,0
664,607,112.0,261.69,0,0,0,0
665,607,113.32,259.5,0,0,0,0
666,607,114.69,257.12,0,0,0,0
