time,animal_id,x,y,distance,average_speed,average_acceleration,direction
667,312,111.78,316.24,0,0,0,0
668,312,112.67,315.32,0,0,0,0
669,312,113.64,314.25,0,0,0,0
670,312,114.75,313.0,0,0,0,0
671,312,115.94,311.54,0,0,0,0
672,312,117.21,309.91,0,0,0,0
673,312,118.62,308.11,0,0,0,0
674,312,120.11,306.18,0,0,0,0
675,312,121.71,304.15,0,0,0,0
676,312,123.34,301.95,0,0,0,0
677,312,125.0,299.77,0,0,0,0
678,312,126.66,297.53,0,0,0,0
679,312,128.24,295.34,0,0,0,0
680,312,129.78,293.19,0,0,0,0
681,312,131.31,290.94,0,0,0,0
682,312,132.76,288.57,0,0,0,0
683,312,134.17,286.14,0,0,0,0
684,312,135.51,283.62,0,0,0,0
685,312,136.75,281.14,0,0,0,0
686,312,137.96,278.64,0,0,0,0
687,312,139.24,276.06,0,0,0,0
688,312,140.58,273.37,0,0,0,0
689,312,141.97,270.71,0,0,0,0
690,312,143.38,268.06,0,0,0,0
691,312,144.84,265.5,0,0,0,0
692,312,146.3,262.98,0,0,0,0
693,312,147.75,260.5,0,0,0,0
694,312,149.23,258.12,0,0,0,0
695,312,150.74,255.56,0,0,0,0
696,312,152.28,252.84,0,0,0,0
697,312,153.88,249.97,0,0,0,0
698,312,155.53,246.87,0,0,0,0
699,312,157.34,243.59,0,0,0,0
700,312,159.35,240.07,0,0,0,0
701,312,161.47,236.42,0,0,0,0
702,312,163.61,232.78,0,0,0,0
703,312,165.69,229.27,0,0,0,0
704,312,167.79,225.76,0,0,0,0
705,312,169.91,222.31,0,0,0,0
706,312,171.89,218.96,0,0,0,0
707,312,173.78,215.81,0,0,0,0
708,312,175.6,212.86,0,0,0,0
709,312,177.46,209.85,0,0,0,0
710,312,179.35,206.79,0,0,0,0
711,312,181.3,203.66,0,0,0,0
712,312,183.31,200.45,0,0,0,0
713,312,185.27,197.33,0,0,0,0
714,312,187.28,194.16,0,0,0,0
715,312,189.29,191.05,0,0,0,0
716,312,191.37,187.94,0,0,0,0
717,312,193.56,184.8,0,0,0,0
718,312,195.95,181.61,0,0,0,0
719,312,198.35,178.53,0,0,0,0
720,312,200.77,175.66,0,0,0,0
721,312,203.26,172.85,0,0,0,0
722,312,205.9,170.06,0,0,0,0
723,312,208.59,167.31,0,0,0,0
724,312,211.34,164.67,0,0,0,0
725,312,214.11,162.16,0,0,0,0
726,312,216.9,159.84,0,0,0,0
727,312,219.61,157.65,0,0,0,0
728,312,222.4,155.55,0,0,0,0
729,312,225.2,153.59,0,0,0,0
730,312,228.02,151.77,0,0,0,0
731,312,230.86,150.11,0,0,0,0
732,312,233.69,148.57,0,0,0,0
733,312,236.28,147.29,0,0,0,0
734,312,238.75,146.23,0,0,0,0
735,312,241.1,145.1,0,0,0,0
736,312,243.46,144.03,0,0,0,0
737,312,245.73,142.97,0,0,0,0
738,312,248.11,141.91,0,0,0,0
739,312,250.58,140.89,0,0,0,0
740,312,253.24,139.77,0,0,0,0
741,312,256.12,138.54,0,0,0,0
742,312,259.19,137.28,0,0,0,0
743,312,262.3,136.0,0,0,0,0
744,312,265.67,134.6,0,0,0,0
745,312,269.33,133.03,0,0,0,0
746,312,273.34,131.26,0,0,0,0
747,312,277.6,129.38,0,0,0,0
748,312,282.12,127.4,0,0,0,0
749,312,286.86,125.27,0,0,0,0
750,312,291.85,123.05,0,0,0,0
751,312,296.76,120.86,0,0,0,0
752,312,301.47,118.71,0,0,0,0
753,312,306.01,116.73,0,0,0,0
754,312,310.48,114.74,0,0,0,0
755,312,314.75,112.93,0,0,0,0
756,312,318.68,111.22,0,0,0,0
757,312,322.28,109.73,0,0,0,0
758,312,325.75,108.35,0,0,0,0
759,312,329.11,107.07,0,0,0,0
760,312,332.64,105.8,0,0,0,0
761,312,336.3,104.52,0,0,0,0
762,312,340.17,103.22,0,0,0,0
763,312,344.13,101.97,0,0,0,0
764,312,348.02,100.61,0,0,0,0
765,312,351.88,99.21,0,0,0,0
766,312,355.79,97.69,0,0,0,0
767,312,359.95,96.14,0,0,0,0
768,312,364.31,94.54,0,0,0,0
769,312,368.81,93.01,0,0,0,0
770,312,373.39,91.56,0,0,0,0
771,312,377.92,90.34,0,0,0,0
772,312,382.33,89.29,0,0,0,0
773,312,386.59,88.42,0,0,0,0
774,312,390.79,87.68,0,0,0,0
775,312,394.56,87.09,0,0,0,0
776,312,397.84,86.63,0,0,0,0
777,312,400.43,86.35,0,0,0,0
778,312,402.4,86.02,0,0,0,0
779,312,403.87,85.75,0,0,0,0
780,312,404.94,85.47,0,0,0,0
781,312,405.67,85.23,0,0,0,0
782,312,406.18,84.91,0,0,0,0
783,312,406.55,84.54,0,0,0,0
784,312,406.92,84.19,0,0,0,0
785,312,407.38,83.79,0,0,0,0
786,312,408.1,83.32,0,0,0,0
787,312,409.08,82.84,0,0,0,0
788,312,410.39,82.29,0,0,0,0
789,312,411.97,81.7,0,0,0,0
790,312,413.81,81.06,0,0,0,0
791,312,415.87,80.45,0,0,0,0
792,312,418.13,79.86,0,0,0,0
793,312,420.37,79.38,0,0,0,0
794,312,422.63,78.98,0,0,0,0
795,312,424.75,78.68,0,0,0,0
796,312,426.73,78.39,0,0,0,0
797,312,428.51,78.18,0,0,0,0
798,312,430.29,78.09,0,0,0,0
799,312,432.05,78.09,0,0,0,0
800,312,433.87,78.12,0,0,0,0
801,312,435.83,78.23,0,0,0,0
802,312,437.98,78.37,0,0,0,0
803,312,440.32,78.46,0,0,0,0
804,312,442.84,78.61,0,0,0,0
805,312,445.48,78.76,0,0,0,0
806,312,448.22,78.96,0,0,0,0
807,312,450.89,79.16,0,0,0,0
808,312,453.43,79.41,0,0,0,0
809,312,455.77,79.64,0,0,0,0
810,312,457.89,79.87,0,0,0,0
811,312,459.81,80.12,0,0,0,0
812,312,461.55,80.42,0,0,0,0
813,312,463.04,80.71,0,0,0,0
814,312,464.34,81.04,0,0,0,0
815,312,465.49,81.41,0,0,0,0
816,312,466.48,81.8,0,0,0,0
817,312,467.33,82.19,0,0,0,0
818,312,468.17,82.61,0,0,0,0
819,312,468.88,82.93,0,0,0,0
820,312,469.53,83.28,0,0,0,0
821,312,470.1,83.54,0,0,0,0
822,312,470.59,83.82,0,0,0,0
823,312,471.05,84.02,0,0,0,0
824,312,471.56,84.24,0,0,0,0
825,312,472.06,84.45,0,0,0,0
826,312,472.54,84.66,0,0,0,0
827,312,473.01,84.86,0,0,0,0
828,312,473.46,85.14,0,0,0,0
829,312,473.89,85.42,0,0,0,0
830,312,474.4,85.76,0,0,0,0
831,312,474.89,86.08,0,0,0,0
832,312,475.41,86.33,0,0,0,0
833,312,475.92,86.5,0,0,0,0
834,312,476.47,86.72,0,0,0,0
835,312,477.07,86.92,0,0,0,0
836,312,477.67,87.11,0,0,0,0
837,312,478.39,87.25,0,0,0,0
838,312,479.36,87.42,0,0,0,0
839,312,480.53,87.64,0,0,0,0
840,312,481.96,87.9,0,0,0,0
841,312,483.57,88.17,0,0,0,0
842,312,485.44,88.51,0,0,0,0
843,312,487.56,88.94,0,0,0,0
844,312,490.08,89.36,0,0,0,0
845,312,492.65,89.81,0,0,0,0
846,312,495.31,90.2,0,0,0,0
847,312,498.04,90.6,0,0,0,0
848,312,500.83,91.04,0,0,0,0
849,312,503.65,91.49,0,0,0,0
850,312,506.54,91.91,0,0,0,0
851,312,509.55,92.33,0,0,0,0
852,312,512.68,92.74,0,0,0,0
853,312,515.86,93.18,0,0,0,0
854,312,518.96,93.48,0,0,0,0
855,312,521.82,93.71,0,0,0,0
856,312,524.63,93.92,0,0,0,0
857,312,527.17,94.08,0,0,0,0
858,312,529.42,94.12,0,0,0,0
859,312,531.32,94.04,0,0,0,0
860,312,532.92,93.79,0,0,0,0
861,312,534.4,93.47,0,0,0,0
862,312,535.81,93.07,0,0,0,0
863,312,537.3,92.71,0,0,0,0
864,312,538.78,92.33,0,0,0,0
865,312,540.35,92.03,0,0,0,0
866,312,542.13,91.87,0,0,0,0
867,312,544.24,91.9,0,0,0,0
868,312,546.5,92.14,0,0,0,0
869,312,548.94,92.55,0,0,0,0
870,312,551.62,93.22,0,0,0,0
871,312,554.43,94.09,0,0,0,0
872,312,557.41,95.1,0,0,0,0
873,312,560.53,96.17,0,0,0,0
874,312,563.73,97.27,0,0,0,0
875,312,567.18,98.52,0,0,0,0
876,312,570.7,99.84,0,0,0,0
877,312,574.22,101.27,0,0,0,0
878,312,577.54,102.71,0,0,0,0
879,312,580.65,104.18,0,0,0,0
880,312,583.46,105.66,0,0,0,0
881,312,585.91,107.05,0,0,0,0
882,312,587.81,108.37,0,0,0,0
883,312,589.21,109.39,0,0,0,0
884,312,590.19,110.31,0,0,0,0
885,312,590.78,111.08,0,0,0,0
886,312,591.05,111.68,0,0,0,0
887,312,591.03,112.09,0,0,0,0
888,312,590.97,112.47,0,0,0,0
889,312,591.03,112.91,0,0,0,0
890,312,591.15,113.44,0,0,0,0
891,312,591.31,113.99,0,0,0,0
892,312,591.5,114.6,0,0,0,0
893,312,591.71,115.23,0,0,0,0
894,312,591.91,116.03,0,0,0,0
895,312,592.16,116.99,0,0,0,0
896,312,592.42,118.17,0,0,0,0
897,312,592.71,119.48,0,0,0,0
898,312,593.13,121.06,0,0,0,0
899,312,593.63,122.9,0,0,0,0
900,312,594.34,125.06,0,0,0,0
901,312,595.13,127.42,0,0,0,0
902,312,596.1,130.02,0,0,0,0
903,312,597.15,132.7,0,0,0,0
904,312,598.24,135.42,0,0,0,0
905,312,599.27,138.05,0,0,0,0
906,312,600.32,140.57,0,0,0,0
907,312,601.23,142.84,0,0,0,0
908,312,602.05,145.02,0,0,0,0
909,312,602.87,147.03,0,0,0,0
910,312,603.54,148.84,0,0,0,0
911,312,604.14,150.43,0,0,0,0
912,312,604.67,151.88,0,0,0,0
913,312,605.21,153.29,0,0,0,0
914,312,605.72,154.64,0,0,0,0
915,312,606.21,155.86,0,0,0,0
916,312,606.68,157.08,0,0,0,0
917,312,607.12,158.22,0,0,0,0
918,312,607.57,159.34,0,0,0,0
919,312,607.98,160.46,0,0,0,0
920,312,608.36,161.5,0,0,0,0
921,312,608.67,162.45,0,0,0,0
922,312,609.07,163.38,0,0,0,0
923,312,609.52,164.23,0,0,0,0
924,312,609.88,165.03,0,0,0,0
925,312,610.27,165.77,0,0,0,0
926,312,610.67,166.46,0,0,0,0
927,312,611.04,167.17,0,0,0,0
928,312,611.38,167.76,0,0,0,0
929,312,611.68,168.31,0,0,0,0
930,312,611.95,168.89,0,0,0,0
931,312,612.22,169.38,0,0,0,0
932,312,612.49,169.86,0,0,0,0
933,312,612.65,170.28,0,0,0,0
934,312,612.79,170.66,0,0,0,0
935,312,612.94,171.06,0,0,0,0
936,312,613.11,171.46,0,0,0,0
937,312,613.29,171.93,0,0,0,0
938,312,613.55,172.61,0,0,0,0
939,312,613.91,173.42,0,0,0,0
940,312,614.35,174.42,0,0,0,0
941,312,614.88,175.49,0,0,0,0
942,312,615.56,176.63,0,0,0,0
943,312,616.34,177.87,0,0,0,0
944,312,617.3,179.18,0,0,0,0
945,312,618.26,180.43,0,0,0,0
946,312,619.28,181.73,0,0,0,0
947,312,620.39,182.97,0,0,0,0
948,312,621.64,184.26,0,0,0,0
949,312,623.01,185.48,0,0,0,0
950,312,624.39,186.58,0,0,0,0
951,312,626.01,187.63,0,0,0,0
952,312,627.67,188.7,0,0,0,0
953,312,629.5,189.72,0,0,0,0
954,312,631.45,190.72,0,0,0,0
955,312,633.52,191.57,0,0,0,0
956,312,635.73,192.39,0,0,0,0
957,312,637.96,193.19,0,0,0,0
958,312,640.23,194.03,0,0,0,0
959,312,642.45,194.9,0,0,0,0
960,312,644.74,195.92,0,0,0,0
961,312,646.93,196.85,0,0,0,0
962,312,649.14,197.88,0,0,0,0
963,312,651.31,198.74,0,0,0,0
964,312,653.35,199.55,0,0,0,0
965,312,655.24,200.24,0,0,0,0
966,312,656.95,200.97,0,0,0,0
967,312,658.73,201.65,0,0,0,0
968,312,660.49,202.26,0,0,0,0
969,312,662.26,202.77,0,0,0,0
970,312,663.99,203.25,0,0,0,0
971,312,665.64,203.74,0,0,0,0
972,312,667.36,204.28,0,0,0,0
973,312,669.02,204.84,0,0,0,0
974,312,670.69,205.37,0,0,0,0
975,312,672.27,205.88,0,0,0,0
976,312,673.85,206.48,0,0,0,0
977,312,675.35,207.02,0,0,0,0
978,312,676.78,207.59,0,0,0,0
979,312,678.13,208.15,0,0,0,0
980,312,679.67,208.86,0,0,0,0
981,312,681.32,209.6,0,0,0,0
982,312,683.15,210.52,0,0,0,0
983,312,685.08,211.62,0,0,0,0
984,312,687.11,212.87,0,0,0,0
985,312,689.31,214.32,0,0,0,0
986,312,691.62,215.96,0,0,0,0
987,312,694.01,217.75,0,0,0,0
988,312,696.46,219.63,0,0,0,0
989,312,698.81,221.55,0,0,0,0
990,312,701.02,223.47,0,0,0,0
991,312,703.17,225.46,0,0,0,0
992,312,705.38,227.5,0,0,0,0
993,312,707.54,229.5,0,0,0,0
994,312,709.68,231.64,0,0,0,0
995,312,711.78,233.79,0,0,0,0
996,312,713.75,236.0,0,0,0,0
997,312,715.71,238.19,0,0,0,0
998,312,717.57,240.33,0,0,0,0
999,312,719.33,242.48,0,0,0,0
