time,animal_id,x,y,distance,average_speed,average_acceleration,direction
1,811,445.15,411.94,0,0,0,0
2,811,445.48,412.26,0,0,0,0
3,811,445.77,412.61,0,0,0,0
4,811,446.03,413.0,0,0,0,0
5,811,446.24,413.42,0,0,0,0
6,811,446.42,413.86,0,0,0,0
7,811,446.54,414.34,0,0,0,0
8,811,446.62,414.85,0,0,0,0
9,811,446.63,415.42,0,0,0,0
10,811,446.55,415.92,0,0,0,0
11,811,100.0,90.0,0,0,0,0
12,811,446.34,417.09,0,0,0,0
13,811,446.24,417.78,0,0,0,0
14,811,446.06,418.37,0,0,0,0
15,811,445.92,418.97,0,0,0,0
16,811,445.9,419.64,0,0,0,0
17,811,445.9,420.31,0,0,0,0
18,811,445.86,420.78,0,0,0,0
19,811,445.82,421.34,0,0,0,0
20,811,445.84,421.84,0,0,0,0
21,811,100.0,90.0,0,0,0,0
22,811,445.75,422.69,0,0,0,0
23,811,445.6,423.07,0,0,0,0
24,811,445.38,423.32,0,0,0,0
25,811,445.15,423.67,0,0,0,0
26,811,444.86,424.02,0,0,0,0
27,811,444.54,424.42,0,0,0,0
28,811,444.25,424.75,0,0,0,0
29,811,443.99,425.04,0,0,0,0
30,811,443.71,425.38,0,0,0,0
31,811,443.41,425.71,0,0,0,0
32,811,443.08,426.03,0,0,0,0
33,811,442.77,426.35,0,0,0,0
34,811,442.5,426.64,0,0,0,0
35,811,442.29,426.84,0,0,0,0
36,811,442.04,427.22,0,0,0,0
37,811,441.74,427.57,0,0,0,0
38,811,441.43,427.93,0,0,0,0
39,811,441.2,428.28,0,0,0,0
40,811,441.0,428.51,0,0,0,0
41,811,440.92,428.7,0,0,0,0
42,811,440.95,428.83,0,0,0,0
43,811,440.9,429.01,0,0,0,0
44,811,440.84,429.09,0,0,0,0
45,811,440.82,429.32,0,0,0,0
46,811,440.8,429.41,0,0,0,0
47,811,440.72,429.73,0,0,0,0
48,811,440.67,430.0,0,0,0,0
49,811,440.64,430.29,0,0,0,0
50,811,440.57,430.71,0,0,0,0
51,811,440.49,431.11,0,0,0,0
52,811,440.41,431.63,0,0,0,0
53,811,440.4,432.09,0,0,0,0
54,811,440.48,432.41,0,0,0,0
55,811,440.57,432.73,0,0,0,0
56,811,440.55,433.11,0,0,0,0
57,811,440.51,433.45,0,0,0,0
58,811,440.5,433.79,0,0,0,0
59,811,440.48,434.29,0,0,0,0
60,811,440.45,434.75,0,0,0,0
61,811,440.33,435.29,0,0,0,0
62,811,440.25,435.72,0,0,0,0
63,811,440.17,436.19,0,0,0,0
64,811,440.11,436.66,0,0,0,0
65,811,440.09,437.16,0,0,0,0
66,811,440.06,437.73,0,0,0,0
67,811,440.03,438.24,0,0,0,0
68,811,440.04,438.64,0,0,0,0
69,811,440.0,439.13,0,0,0,0
70,811,439.87,439.66,0,0,0,0
71,811,439.76,440.18,0,0,0,0
72,811,439.56,440.83,0,0,0,0
73,811,439.37,441.5,0,0,0,0
74,811,439.13,442.13,0,0,0,0
75,811,438.87,442.69,0,0,0,0
76,811,438.6,443.29,0,0,0,0
77,811,438.43,443.85,0,0,0,0
78,811,438.23,444.38,0,0,0,0
79,811,438.03,444.87,0,0,0,0
80,811,437.78,445.52,0,0,0,0
81,811,437.59,446.08,0,0,0,0
82,811,437.41,446.65,0,0,0,0
83,811,437.19,447.28,0,0,0,0
84,811,436.97,447.95,0,0,0,0
85,811,436.71,448.67,0,0,0,0
86,811,436.46,449.44,0,0,0,0
87,811,436.24,450.26,0,0,0,0
88,811,435.99,451.12,0,0,0,0
89,811,435.79,452.09,0,0,0,0
90,811,435.68,453.16,0,0,0,0
91,811,435.61,454.29,0,0,0,0
92,811,435.46,455.59,0,0,0,0
93,811,435.31,456.87,0,0,0,0
94,811,435.19,458.25,0,0,0,0
95,811,435.15,459.58,0,0,0,0
96,811,435.04,460.97,0,0,0,0
97,811,434.94,462.26,0,0,0,0
98,811,434.89,463.54,0,0,0,0
99,811,434.75,464.71,0,0,0,0
100,811,434.63,465.83,0,0,0,0
101,811,434.46,466.93,0,0,0,0
102,811,434.3,467.91,0,0,0,0
103,811,434.15,468.91,0,0,0,0
104,811,433.98,469.88,0,0,0,0
105,811,433.69,470.84,0,0,0,0
106,811,433.38,471.72,0,0,0,0
107,811,433.05,472.45,0,0,0,0
108,811,432.7,473.15,0,0,0,0
109,811,432.3,473.85,0,0,0,0
110,811,431.95,474.45,0,0,0,0
111,811,431.48,475.03,0,0,0,0
112,811,431.02,475.53,0,0,0,0
113,811,430.49,475.98,0,0,0,0
114,811,429.93,476.48,0,0,0,0
115,811,429.39,476.97,0,0,0,0
116,811,428.87,477.45,0,0,0,0
117,811,428.33,478.06,0,0,0,0
118,811,427.75,478.66,0,0,0,0
119,811,427.12,479.33,0,0,0,0
120,811,426.54,479.9,0,0,0,0
121,811,425.95,480.44,0,0,0,0
122,811,425.35,480.99,0,0,0,0
123,811,424.75,481.54,0,0,0,0
124,811,424.22,481.93,0,0,0,0
125,811,423.58,482.36,0,0,0,0
126,811,422.96,482.67,0,0,0,0
127,811,422.35,482.95,0,0,0,0
128,811,421.72,483.22,0,0,0,0
129,811,421.22,483.49,0,0,0,0
130,811,420.64,483.7,0,0,0,0
131,811,419.98,483.95,0,0,0,0
132,811,419.34,484.17,0,0,0,0
133,811,418.67,484.39,0,0,0,0
134,811,418.04,484.52,0,0,0,0
135,811,417.46,484.73,0,0,0,0
136,811,416.9,484.9,0,0,0,0
137,811,416.34,485.06,0,0,0,0
138,811,415.83,485.2,0,0,0,0
139,811,415.42,485.36,0,0,0,0
140,811,414.96,485.49,0,0,0,0
141,811,414.54,485.57,0,0,0,0
142,811,414.09,485.72,0,0,0,0
143,811,413.69,485.84,0,0,0,0
144,811,413.24,485.86,0,0,0,0
145,811,412.76,485.85,0,0,0,0
146,811,412.31,485.82,0,0,0,0
147,811,411.78,485.7,0,0,0,0
148,811,411.33,485.5,0,0,0,0
149,811,410.88,485.36,0,0,0,0
150,811,410.4,485.08,0,0,0,0
151,811,409.89,484.86,0,0,0,0
152,811,409.49,484.63,0,0,0,0
153,811,409.09,484.35,0,0,0,0
154,811,408.64,484.09,0,0,0,0
155,811,408.25,483.81,0,0,0,0
156,811,407.88,483.54,0,0,0,0
157,811,407.62,483.23,0,0,0,0
158,811,407.45,482.93,0,0,0,0
159,811,407.31,482.67,0,0,0,0
160,811,407.22,482.44,0,0,0,0
161,811,407.08,482.13,0,0,0,0
162,811,406.98,481.8,0,0,0,0
163,811,406.89,481.55,0,0,0,0
164,811,406.72,481.25,0,0,0,0
165,811,406.5,480.97,0,0,0,0
166,811,406.36,480.68,0,0,0,0
167,811,406.15,480.45,0,0,0,0
168,811,405.95,480.2,0,0,0,0
169,811,405.76,479.92,0,0,0,0
170,811,405.55,479.66,0,0,0,0
171,811,405.39,479.36,0,0,0,0
172,811,405.39,479.13,0,0,0,0
173,811,405.36,478.83,0,0,0,0
174,811,405.47,478.49,0,0,0,0
175,811,405.56,478.12,0,0,0,0
176,811,405.63,477.74,0,0,0,0
177,811,405.76,477.42,0,0,0,0
178,811,405.85,477.03,0,0,0,0
179,811,405.91,476.67,0,0,0,0
180,811,406.07,476.36,0,0,0,0
181,811,406.2,476.19,0,0,0,0
182,811,406.28,475.99,0,0,0,0
183,811,406.39,475.8,0,0,0,0
184,811,406.48,475.63,0,0,0,0
185,811,406.64,475.38,0,0,0,0
186,811,406.87,475.13,0,0,0,0
187,811,407.0,474.83,0,0,0,0
188,811,407.22,474.59,0,0,0,0
189,811,407.39,474.37,0,0,0,0
190,811,407.53,474.14,0,0,0,0
191,811,407.7,473.91,0,0,0,0
192,811,407.83,473.63,0,0,0,0
193,811,407.92,473.4,0,0,0,0
194,811,408.03,473.21,0,0,0,0
195,811,408.15,473.03,0,0,0,0
196,811,408.16,472.85,0,0,0,0
197,811,408.19,472.59,0,0,0,0
198,811,408.22,472.31,0,0,0,0
199,811,408.22,471.98,0,0,0,0
200,811,408.2,471.69,0,0,0,0
201,811,100.0,90.0,0,0,0,0
202,811,408.1,471.15,0,0,0,0
203,811,408.1,470.88,0,0,0,0
204,811,408.13,470.66,0,0,0,0
205,811,408.19,470.44,0,0,0,0
206,811,408.27,470.27,0,0,0,0
207,811,408.38,470.22,0,0,0,0
208,811,408.53,470.16,0,0,0,0
209,811,408.66,470.11,0,0,0,0
210,811,408.69,470.05,0,0,0,0
211,811,408.68,469.96,0,0,0,0
212,811,408.67,469.82,0,0,0,0
213,811,408.58,469.57,0,0,0,0
214,811,408.55,469.42,0,0,0,0
215,811,408.68,469.36,0,0,0,0
216,811,408.75,469.21,0,0,0,0
217,811,408.82,469.03,0,0,0,0
218,811,408.78,468.69,0,0,0,0
219,811,408.91,468.5,0,0,0,0
220,811,408.85,468.18,0,0,0,0
221,811,408.96,468.03,0,0,0,0
222,811,409.02,467.77,0,0,0,0
223,811,408.94,467.49,0,0,0,0
224,811,408.79,467.17,0,0,0,0
225,811,408.6,466.81,0,0,0,0
226,811,408.42,466.46,0,0,0,0
227,811,408.16,466.04,0,0,0,0
228,811,408.0,465.75,0,0,0,0
229,811,407.89,465.52,0,0,0,0
230,811,407.65,465.11,0,0,0,0
231,811,407.36,464.71,0,0,0,0
232,811,407.03,464.29,0,0,0,0
233,811,406.84,464.01,0,0,0,0
234,811,406.51,463.66,0,0,0,0
235,811,406.41,463.45,0,0,0,0
236,811,406.22,463.12,0,0,0,0
237,811,406.06,462.87,0,0,0,0
238,811,405.96,462.64,0,0,0,0
239,811,405.97,462.44,0,0,0,0
240,811,405.99,462.27,0,0,0,0
241,811,405.93,461.99,0,0,0,0
242,811,405.84,461.72,0,0,0,0
243,811,405.74,461.49,0,0,0,0
244,811,405.63,461.23,0,0,0,0
245,811,405.47,461.02,0,0,0,0
246,811,405.29,460.87,0,0,0,0
247,811,405.12,460.73,0,0,0,0
248,811,404.95,460.65,0,0,0,0
249,811,404.85,460.6,0,0,0,0
250,811,404.71,460.57,0,0,0,0
251,811,404.65,460.57,0,0,0,0
252,811,404.66,460.61,0,0,0,0
253,811,404.67,460.6,0,0,0,0
254,811,404.68,460.52,0,0,0,0
255,811,404.56,460.35,0,0,0,0
256,811,404.44,460.19,0,0,0,0
257,811,404.28,459.91,0,0,0,0
258,811,404.11,459.59,0,0,0,0
259,811,403.86,459.23,0,0,0,0
260,811,403.52,458.82,0,0,0,0
261,811,403.06,458.33,0,0,0,0
262,811,402.65,457.86,0,0,0,0
263,811,402.2,457.41,0,0,0,0
264,811,401.62,456.89,0,0,0,0
265,811,401.03,456.42,0,0,0,0
266,811,400.32,455.98,0,0,0,0
267,811,399.48,455.52,0,0,0,0
268,811,398.61,455.12,0,0,0,0
269,811,397.64,454.73,0,0,0,0
270,811,396.59,454.37,0,0,0,0
271,811,395.46,453.96,0,0,0,0
272,811,394.22,453.62,0,0,0,0
273,811,392.83,453.22,0,0,0,0
274,811,391.37,452.84,0,0,0,0
275,811,389.96,452.47,0,0,0,0
276,811,388.66,452.11,0,0,0,0
277,811,387.25,451.69,0,0,0,0
278,811,385.75,451.25,0,0,0,0
279,811,384.14,450.76,0,0,0,0
280,811,382.46,450.18,0,0,0,0
281,811,380.8,449.59,0,0,0,0
282,811,379.14,448.99,0,0,0,0
283,811,377.62,448.31,0,0,0,0
284,811,375.96,447.58,0,0,0,0
285,811,374.22,446.82,0,0,0,0
286,811,372.37,446.0,0,0,0,0
287,811,370.61,445.15,0,0,0,0
288,811,368.92,444.43,0,0,0,0
289,811,367.27,443.69,0,0,0,0
290,811,365.59,442.9,0,0,0,0
291,811,363.74,442.07,0,0,0,0
292,811,361.86,441.26,0,0,0,0
293,811,359.89,440.31,0,0,0,0
294,811,357.92,439.36,0,0,0,0
295,811,356.03,438.5,0,0,0,0
296,811,354.12,437.66,0,0,0,0
297,811,352.35,436.8,0,0,0,0
298,811,350.36,435.98,0,0,0,0
299,811,348.23,435.11,0,0,0,0
300,811,346.2,434.33,0,0,0,0
301,811,344.32,433.65,0,0,0,0
302,811,342.48,433.06,0,0,0,0
303,811,340.65,432.42,0,0,0,0
304,811,338.89,431.92,0,0,0,0
305,811,337.11,431.41,0,0,0,0
306,811,335.44,431.0,0,0,0,0
307,811,333.72,430.56,0,0,0,0
308,811,332.07,430.26,0,0,0,0
309,811,330.43,430.0,0,0,0,0
310,811,328.76,429.75,0,0,0,0
311,811,327.12,429.48,0,0,0,0
312,811,325.4,429.19,0,0,0,0
313,811,323.72,428.88,0,0,0,0
314,811,322.27,428.63,0,0,0,0
315,811,320.9,428.42,0,0,0,0
316,811,319.67,428.17,0,0,0,0
317,811,318.4,427.94,0,0,0,0
318,811,317.16,427.76,0,0,0,0
319,811,315.92,427.58,0,0,0,0
320,811,314.72,427.46,0,0,0,0
321,811,313.5,427.33,0,0,0,0
322,811,312.23,427.26,0,0,0,0
323,811,310.87,427.18,0,0,0,0
324,811,309.49,427.1,0,0,0,0
325,811,308.06,427.03,0,0,0,0
326,811,306.58,426.97,0,0,0,0
327,811,305.12,426.98,0,0,0,0
328,811,303.78,427.08,0,0,0,0
329,811,302.51,427.24,0,0,0,0
330,811,301.26,427.44,0,0,0,0
331,811,299.82,427.61,0,0,0,0
332,811,298.39,427.76,0,0,0,0
333,811,296.95,427.88,0,0,0,0
